Dependency=Location Region	Dependency=Vintage	Dependency=Heating Fuel	Dependency=HVAC System Is Shared	Option=No	Option=Yes	Count	Weight	resstock_probability
CR08	2010s	Other Fuel	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR08	2010s	Other Fuel	Only Heating Shared	1.0	0.0	0.0	0.0	2.0704000000000007e-05
CR08	2010s	Propane	Both Shared	1.0	0.0	1.0	13971.39481	0.0002484480000000001
CR08	2010s	Propane	Neither Shared	0.702615	0.297385	12.0	76253.57076	0.0008495351408640004
CR08	2010s	Propane	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR08	2010s	Propane	Only Heating Shared	1.0	0.0	0.0	0.0	0.000144256859136
CR09	<1940	Electricity	Both Shared	1.0	0.0	2.0	15745.274930000001	0.00011027744308000003
CR09	<1940	Electricity	Neither Shared	0.660914	0.339086	91.0	835533.394	0.006562180799040002
CR09	<1940	Electricity	Only Cooling Shared	1.0	0.0	1.0	15901.39741	4.989453964000002e-05
CR09	<1940	Electricity	Only Heating Shared	1.0	0.0	3.0	35574.28629	0.0006482472182400001
CR09	<1940	Fuel Oil	Both Shared	1.0	0.0	0.0	0.0	0.0
CR09	<1940	Fuel Oil	Neither Shared	1.0	0.0	1.0	15899.780530000002	0.0
CR09	<1940	Fuel Oil	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR09	<1940	Fuel Oil	Only Heating Shared	1.0	0.0	0.0	0.0	0.0
CR09	<1940	Natural Gas	Both Shared	1.0	0.0	1.0	11629.986159999999	2.9071639293926838e-05
CR09	<1940	Natural Gas	Neither Shared	0.943781	0.056219000000000005	111.0	1244143.345	0.0009572913669341472
CR09	<1940	Natural Gas	Only Cooling Shared	1.0	0.0	0.0	0.0	2.3100385440000012e-06
CR09	<1940	Natural Gas	Only Heating Shared	1.0	0.0	3.0	38991.55112	0.00029496746868418324
CR09	<1940	None	Both Shared	1.0	0.0	0.0	0.0	0.0
CR09	<1940	None	Neither Shared	0.942699	0.057301	15.0	105192.7814	0.0
CR09	<1940	None	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR09	<1940	None	Only Heating Shared	1.0	0.0	0.0	0.0	0.0
CR09	<1940	Other Fuel	Both Shared	1.0	0.0	0.0	0.0	0.0
CR09	<1940	Other Fuel	Neither Shared	1.0	0.0	6.0	69239.44438	6.339210761600002e-05
CR09	<1940	Other Fuel	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR09	<1940	Other Fuel	Only Heating Shared	1.0	0.0	2.0	22957.353069999997	4.012789238400001e-05
CR09	<1940	Propane	Both Shared	1.0	0.0	0.0	0.0	0.0
CR09	<1940	Propane	Neither Shared	0.970765	0.029235	21.0	247626.4051	0.0009470942108160004
CR09	<1940	Propane	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR09	<1940	Propane	Only Heating Shared	1.0	0.0	0.0	0.0	0.0002951457891840002
CR09	1940s	Electricity	Both Shared	1.0	0.0	2.0	15745.274930000001	0.00022055488616000006
CR09	1940s	Electricity	Neither Shared	0.660914	0.339086	91.0	835533.394	0.013124361598080007
CR09	1940s	Electricity	Only Cooling Shared	1.0	0.0	1.0	15901.39741	9.978907928000003e-05
CR09	1940s	Electricity	Only Heating Shared	1.0	0.0	3.0	35574.28629	0.0012964944364800002
CR09	1940s	Fuel Oil	Both Shared	1.0	0.0	0.0	0.0	0.0
CR09	1940s	Fuel Oil	Neither Shared	1.0	0.0	1.0	15899.780530000002	0.0
CR09	1940s	Fuel Oil	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR09	1940s	Fuel Oil	Only Heating Shared	1.0	0.0	0.0	0.0	0.0
CR09	1940s	Natural Gas	Both Shared	1.0	0.0	1.0	11629.986159999999	5.8143278587853675e-05
CR09	1940s	Natural Gas	Neither Shared	0.943781	0.056219000000000005	111.0	1244143.345	0.0019145827338682944
CR09	1940s	Natural Gas	Only Cooling Shared	1.0	0.0	0.0	0.0	4.6200770880000025e-06
CR09	1940s	Natural Gas	Only Heating Shared	1.0	0.0	3.0	38991.55112	0.0005899349373683665
CR09	1940s	None	Both Shared	1.0	0.0	0.0	0.0	0.0
CR09	1940s	None	Neither Shared	0.942699	0.057301	15.0	105192.7814	0.0
CR09	1940s	None	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR09	1940s	None	Only Heating Shared	1.0	0.0	0.0	0.0	0.0
CR09	1940s	Other Fuel	Both Shared	1.0	0.0	0.0	0.0	0.0
CR09	1940s	Other Fuel	Neither Shared	1.0	0.0	6.0	69239.44438	0.00012678421523200004
CR09	1940s	Other Fuel	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR09	1940s	Other Fuel	Only Heating Shared	1.0	0.0	2.0	22957.353069999997	8.025578476800002e-05
CR09	1940s	Propane	Both Shared	1.0	0.0	0.0	0.0	0.0
CR09	1940s	Propane	Neither Shared	0.970765	0.029235	21.0	247626.4051	0.0018941884216320004
CR09	1940s	Propane	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR09	1940s	Propane	Only Heating Shared	1.0	0.0	0.0	0.0	0.0005902915783680001
CR09	1950s	Electricity	Both Shared	1.0	0.0	0.0	0.0	5.8126025720000015e-05
CR09	1950s	Electricity	Neither Shared	0.748703	0.251297	143.0	1251702.028	0.006996823606920001
CR09	1950s	Electricity	Only Cooling Shared	1.0	0.0	1.0	6344.824232999999	4.020220064e-05
CR09	1950s	Electricity	Only Heating Shared	1.0	0.0	1.0	6125.200192	0.0002754481667200001
CR09	1950s	Fuel Oil	Both Shared	1.0	0.0	0.0	0.0	0.0
CR09	1950s	Fuel Oil	Neither Shared	0.557005	0.44299499999999997	2.0	27838.34002	0.0
CR09	1950s	Fuel Oil	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR09	1950s	Fuel Oil	Only Heating Shared	1.0	0.0	0.0	0.0	0.0
CR09	1950s	Natural Gas	Both Shared	1.0	0.0	0.0	0.0	2.9559918648000016e-05
CR09	1950s	Natural Gas	Neither Shared	0.976783	0.023216999999999998	119.0	1276027.947	0.0010124738740080006
CR09	1950s	Natural Gas	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR09	1950s	Natural Gas	Only Heating Shared	1.0	0.0	1.0	7748.173436	0.00024160620734400007
CR09	1950s	None	Both Shared	1.0	0.0	0.0	0.0	0.0
CR09	1950s	None	Neither Shared	1.0	0.0	15.0	100041.5412	0.0
CR09	1950s	None	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR09	1950s	None	Only Heating Shared	1.0	0.0	0.0	0.0	0.0
CR09	1950s	Other Fuel	Both Shared	1.0	0.0	0.0	0.0	0.0
CR09	1950s	Other Fuel	Neither Shared	1.0	0.0	6.0	87145.31843	0.00010352000000000003
CR09	1950s	Other Fuel	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR09	1950s	Other Fuel	Only Heating Shared	1.0	0.0	0.0	0.0	0.0
CR09	1950s	Propane	Both Shared	1.0	0.0	0.0	0.0	0.0
CR09	1950s	Propane	Neither Shared	1.0	0.0	9.0	103705.2239	0.0012422400000000006
CR09	1950s	Propane	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR09	1950s	Propane	Only Heating Shared	1.0	0.0	0.0	0.0	0.0
CR09	1960s	Electricity	Both Shared	1.0	0.0	5.0	41907.9241	0.00010903475992000001
CR09	1960s	Electricity	Neither Shared	0.732649	0.267351	176.0	1582376.842	0.006901291786200001
CR09	1960s	Electricity	Only Cooling Shared	1.0	0.0	5.0	41477.88637	6.784342476000001e-05
CR09	1960s	Electricity	Only Heating Shared	1.0	0.0	2.0	15428.060269999998	0.00029243002912
CR09	1960s	Fuel Oil	Both Shared	1.0	0.0	0.0	0.0	0.0
CR09	1960s	Fuel Oil	Neither Shared	1.0	0.0	1.0	19013.57258	0.0
CR09	1960s	Fuel Oil	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR09	1960s	Fuel Oil	Only Heating Shared	1.0	0.0	0.0	0.0	0.0
CR09	1960s	Natural Gas	Both Shared	1.0	0.0	6.0	56603.73937	3.5582244072e-05
CR09	1960s	Natural Gas	Neither Shared	0.968749	0.031251	118.0	1350934.472	0.0010147012461360003
CR09	1960s	Natural Gas	Only Cooling Shared	1.0	0.0	0.0	0.0	1.0068872160000002e-05
CR09	1960s	Natural Gas	Only Heating Shared	1.0	0.0	2.0	15897.60799	0.00022328763763200003
CR09	1960s	None	Both Shared	1.0	0.0	0.0	0.0	0.0
CR09	1960s	None	Neither Shared	1.0	0.0	16.0	131129.5345	0.0
CR09	1960s	None	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR09	1960s	None	Only Heating Shared	1.0	0.0	0.0	0.0	0.0
CR09	1960s	Other Fuel	Both Shared	1.0	0.0	0.0	0.0	0.0
CR09	1960s	Other Fuel	Neither Shared	0.9014129999999999	0.098587	6.0	77450.65397999999	9.024712108800002e-05
CR09	1960s	Other Fuel	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR09	1960s	Other Fuel	Only Heating Shared	1.0	0.0	0.0	0.0	1.3272878912e-05
CR09	1960s	Propane	Both Shared	1.0	0.0	0.0	0.0	0.0
CR09	1960s	Propane	Neither Shared	1.0	0.0	11.0	153189.7352	0.0009937920000000005
CR09	1960s	Propane	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR09	1960s	Propane	Only Heating Shared	1.0	0.0	0.0	0.0	0.0002484480000000001
CR09	1970s	Electricity	Both Shared	1.0	0.0	9.0	80090.08191000001	0.00013830930900000002
CR09	1970s	Electricity	Neither Shared	0.674771	0.325229	314.0	2991782.743	0.006973075533720001
CR09	1970s	Electricity	Only Cooling Shared	1.0	0.0	9.0	72231.51832999999	5.826901536e-05
CR09	1970s	Electricity	Only Heating Shared	1.0	0.0	6.0	56577.50825	0.00020094614192
CR09	1970s	Fuel Oil	Both Shared	1.0	0.0	0.0	0.0	0.0
CR09	1970s	Fuel Oil	Neither Shared	1.0	0.0	1.0	8367.33158	0.0
CR09	1970s	Fuel Oil	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR09	1970s	Fuel Oil	Only Heating Shared	1.0	0.0	0.0	0.0	0.0
CR09	1970s	Natural Gas	Both Shared	1.0	0.0	1.0	7607.148155	2.1851125140853007e-05
CR09	1970s	Natural Gas	Neither Shared	0.98301	0.01699	147.0	1506209.476	0.0011229691954095244
CR09	1970s	Natural Gas	Only Cooling Shared	1.0	0.0	3.0	27827.7773	4.165150906844929e-06
CR09	1970s	Natural Gas	Only Heating Shared	1.0	0.0	2.0	18597.71197	0.0001346540150870346
CR09	1970s	None	Both Shared	1.0	0.0	0.0	0.0	0.0
CR09	1970s	None	Neither Shared	0.9544959999999999	0.045504	21.0	165224.9557	0.0
CR09	1970s	None	Only Cooling Shared	1.0	0.0	2.0	12283.53053	0.0
CR09	1970s	None	Only Heating Shared	1.0	0.0	0.0	0.0	0.0
CR09	1970s	Other Fuel	Both Shared	1.0	0.0	0.0	0.0	1.1177012992e-05
CR09	1970s	Other Fuel	Neither Shared	0.846567	0.15343299999999999	8.0	79642.61263999999	8.634000713600003e-05
CR09	1970s	Other Fuel	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR09	1970s	Other Fuel	Only Heating Shared	1.0	0.0	0.0	0.0	6.002979872000001e-06
CR09	1970s	Propane	Both Shared	1.0	0.0	0.0	0.0	0.0
CR09	1970s	Propane	Neither Shared	0.909732	0.090268	20.0	303757.504	0.0009109760828160004
CR09	1970s	Propane	Only Cooling Shared	1.0	0.0	0.0	0.0	8.281591718400004e-05
CR09	1970s	Propane	Only Heating Shared	1.0	0.0	0.0	0.0	0.0002484480000000001
CR09	1980s	Electricity	Both Shared	1.0	0.0	6.0	48404.88393	4.6961040840000015e-05
CR09	1980s	Electricity	Neither Shared	0.728851	0.271149	401.0	3771936.933	0.007075955842640003
CR09	1980s	Electricity	Only Cooling Shared	1.0	0.0	4.0	26751.47055	4.406144680000002e-05
CR09	1980s	Electricity	Only Heating Shared	1.0	0.0	7.0	86090.4373	0.00020362166972000005
CR09	1980s	Fuel Oil	Both Shared	1.0	0.0	0.0	0.0	0.0
CR09	1980s	Fuel Oil	Neither Shared	1.0	0.0	1.0	19110.599309999998	0.0
CR09	1980s	Fuel Oil	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR09	1980s	Fuel Oil	Only Heating Shared	1.0	0.0	0.0	0.0	0.0
CR09	1980s	Natural Gas	Both Shared	1.0	0.0	1.0	8378.152426	4.5212351015546585e-05
CR09	1980s	Natural Gas	Neither Shared	0.960298	0.039702	134.0	1311606.561	0.0011255171615487435
CR09	1980s	Natural Gas	Only Cooling Shared	1.0	0.0	0.0	0.0	4.863455232000001e-06
CR09	1980s	Natural Gas	Only Heating Shared	1.0	0.0	0.0	0.0	0.00010804600529222368
CR09	1980s	None	Both Shared	1.0	0.0	0.0	0.0	0.0
CR09	1980s	None	Neither Shared	0.943672	0.056327999999999996	25.0	205809.7942	0.0
CR09	1980s	None	Only Cooling Shared	1.0	0.0	1.0	9129.747109	0.0
CR09	1980s	None	Only Heating Shared	1.0	0.0	0.0	0.0	0.0
CR09	1980s	Other Fuel	Both Shared	1.0	0.0	0.0	0.0	0.0
CR09	1980s	Other Fuel	Neither Shared	0.954046	0.045954	7.0	140427.849	8.962092860800002e-05
CR09	1980s	Other Fuel	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR09	1980s	Other Fuel	Only Heating Shared	1.0	0.0	0.0	0.0	1.3899071392e-05
CR09	1980s	Propane	Both Shared	1.0	0.0	0.0	0.0	0.0
CR09	1980s	Propane	Neither Shared	0.9607829999999999	0.039217	21.0	307405.0524	0.0010899190156800004
CR09	1980s	Propane	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR09	1980s	Propane	Only Heating Shared	1.0	0.0	1.0	14208.48005	0.00015232098432000003
CR09	1990s	Electricity	Both Shared	1.0	0.0	1.0	7851.731658	4.865770430224705e-05
CR09	1990s	Electricity	Neither Shared	0.633848	0.366152	395.0	4172483.026	0.0072572623971362445
CR09	1990s	Electricity	Only Cooling Shared	1.0	0.0	3.0	27144.10046	6.77062638936684e-06
CR09	1990s	Electricity	Only Heating Shared	1.0	0.0	1.0	7706.006876	5.7906323933618154e-05
CR09	1990s	Fuel Oil	Both Shared	1.0	0.0	0.0	0.0	0.0
CR09	1990s	Fuel Oil	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR09	1990s	Fuel Oil	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR09	1990s	Fuel Oil	Only Heating Shared	1.0	0.0	0.0	0.0	0.0
CR09	1990s	Natural Gas	Both Shared	1.0	0.0	0.0	0.0	1.8824837328000008e-05
CR09	1990s	Natural Gas	Neither Shared	0.950617	0.049382999999999996	143.0	1436725.286	0.0011942044368240005
CR09	1990s	Natural Gas	Only Cooling Shared	1.0	0.0	1.0	7535.950837	2.0136974136000013e-05
CR09	1990s	Natural Gas	Only Heating Shared	1.0	0.0	1.0	6861.287289	5.0473751712000016e-05
CR09	1990s	None	Both Shared	1.0	0.0	0.0	0.0	0.0
CR09	1990s	None	Neither Shared	1.0	0.0	15.0	104543.0418	0.0
CR09	1990s	None	Only Cooling Shared	1.0	0.0	1.0	6027.648709	0.0
CR09	1990s	None	Only Heating Shared	1.0	0.0	0.0	0.0	0.0
CR09	1990s	Other Fuel	Both Shared	1.0	0.0	0.0	0.0	0.0
CR09	1990s	Other Fuel	Neither Shared	0.783824	0.21617600000000003	6.0	72266.70577999999	8.281600000000003e-05
CR09	1990s	Other Fuel	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR09	1990s	Other Fuel	Only Heating Shared	1.0	0.0	1.0	15506.098259999999	2.0704000000000007e-05
CR09	1990s	Propane	Both Shared	1.0	0.0	0.0	0.0	0.00019398993753600008
CR09	1990s	Propane	Neither Shared	0.923932	0.076068	23.0	304504.959	0.0006801574560000003
CR09	1990s	Propane	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR09	1990s	Propane	Only Heating Shared	1.0	0.0	0.0	0.0	0.0003680926064640002
CR09	2000s	Electricity	Both Shared	1.0	0.0	3.0	18294.02102	3.7744808717351797e-05
CR09	2000s	Electricity	Neither Shared	0.671309	0.328691	439.0	4140481.924	0.00715994845878808
CR09	2000s	Electricity	Only Cooling Shared	1.0	0.0	1.0	6800.5841709999995	5.407214164780428e-05
CR09	2000s	Electricity	Only Heating Shared	1.0	0.0	3.0	36781.01241	0.00011883164260823855
CR09	2000s	Fuel Oil	Both Shared	1.0	0.0	0.0	0.0	0.0
CR09	2000s	Fuel Oil	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR09	2000s	Fuel Oil	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR09	2000s	Fuel Oil	Only Heating Shared	1.0	0.0	0.0	0.0	0.0
CR09	2000s	Natural Gas	Both Shared	1.0	0.0	0.0	0.0	1.1094500520000003e-05
CR09	2000s	Natural Gas	Neither Shared	0.8926790000000001	0.107321	194.0	2029350.344	0.0011979480445200004
CR09	2000s	Natural Gas	Only Cooling Shared	1.0	0.0	2.0	19704.22497	0.0
CR09	2000s	Natural Gas	Only Heating Shared	1.0	0.0	1.0	8218.568143	7.459745496000002e-05
CR09	2000s	None	Both Shared	1.0	0.0	0.0	0.0	0.0
CR09	2000s	None	Neither Shared	0.947061	0.052939	22.0	175245.6735	0.0
CR09	2000s	None	Only Cooling Shared	1.0	0.0	1.0	8955.845943	0.0
CR09	2000s	None	Only Heating Shared	1.0	0.0	0.0	0.0	0.0
CR09	2000s	Other Fuel	Both Shared	1.0	0.0	0.0	0.0	0.0
CR09	2000s	Other Fuel	Neither Shared	0.6952619999999999	0.304738	6.0	113549.6296	8.281600000000003e-05
CR09	2000s	Other Fuel	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR09	2000s	Other Fuel	Only Heating Shared	1.0	0.0	0.0	0.0	2.0704000000000007e-05
CR09	2000s	Propane	Both Shared	1.0	0.0	0.0	0.0	0.0002484480000000001
CR09	2000s	Propane	Neither Shared	0.780288	0.219712	15.0	224907.8458	0.0008495351408640004
CR09	2000s	Propane	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR09	2000s	Propane	Only Heating Shared	1.0	0.0	0.0	0.0	0.000144256859136
CR09	2010s	Electricity	Both Shared	1.0	0.0	3.0	18294.02102	3.7744808717351797e-05
CR09	2010s	Electricity	Neither Shared	0.671309	0.328691	439.0	4140481.924	0.00715994845878808
CR09	2010s	Electricity	Only Cooling Shared	1.0	0.0	1.0	6800.5841709999995	5.407214164780428e-05
CR09	2010s	Electricity	Only Heating Shared	1.0	0.0	3.0	36781.01241	0.00011883164260823855
CR09	2010s	Fuel Oil	Both Shared	1.0	0.0	0.0	0.0	0.0
CR09	2010s	Fuel Oil	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR09	2010s	Fuel Oil	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR09	2010s	Fuel Oil	Only Heating Shared	1.0	0.0	0.0	0.0	0.0
CR09	2010s	Natural Gas	Both Shared	1.0	0.0	0.0	0.0	1.1094500520000003e-05
CR09	2010s	Natural Gas	Neither Shared	0.8926790000000001	0.107321	194.0	2029350.344	0.0011979480445200004
CR09	2010s	Natural Gas	Only Cooling Shared	1.0	0.0	2.0	19704.22497	0.0
CR09	2010s	Natural Gas	Only Heating Shared	1.0	0.0	1.0	8218.568143	7.459745496000002e-05
CR09	2010s	None	Both Shared	1.0	0.0	0.0	0.0	0.0
CR09	2010s	None	Neither Shared	0.947061	0.052939	22.0	175245.6735	0.0
CR09	2010s	None	Only Cooling Shared	1.0	0.0	1.0	8955.845943	0.0
CR09	2010s	None	Only Heating Shared	1.0	0.0	0.0	0.0	0.0
CR09	2010s	Other Fuel	Both Shared	1.0	0.0	0.0	0.0	0.0
CR09	2010s	Other Fuel	Neither Shared	0.6952619999999999	0.304738	6.0	113549.6296	8.281600000000003e-05
CR09	2010s	Other Fuel	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR09	2010s	Other Fuel	Only Heating Shared	1.0	0.0	0.0	0.0	2.0704000000000007e-05
CR09	2010s	Propane	Both Shared	1.0	0.0	0.0	0.0	0.0002484480000000001
CR09	2010s	Propane	Neither Shared	0.780288	0.219712	15.0	224907.8458	0.0008495351408640004
CR09	2010s	Propane	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR09	2010s	Propane	Only Heating Shared	1.0	0.0	0.0	0.0	0.000144256859136
CR10	<1940	Electricity	Both Shared	1.0	0.0	0.0	0.0	0.00011027744308000003
CR10	<1940	Electricity	Neither Shared	0.224104	0.775896	3.0	24113.31597	0.006562180799040002
CR10	<1940	Electricity	Only Cooling Shared	1.0	0.0	0.0	0.0	4.989453964000002e-05
CR10	<1940	Electricity	Only Heating Shared	1.0	0.0	0.0	0.0	0.0006482472182400001
CR10	<1940	Fuel Oil	Both Shared	1.0	0.0	0.0	0.0	0.0
CR10	<1940	Fuel Oil	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR10	<1940	Fuel Oil	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR10	<1940	Fuel Oil	Only Heating Shared	1.0	0.0	0.0	0.0	0.0
CR10	<1940	Natural Gas	Both Shared	1.0	0.0	0.0	0.0	2.9071639293926838e-05
CR10	<1940	Natural Gas	Neither Shared	1.0	0.0	3.0	35918.42082	0.0009572913669341472
CR10	<1940	Natural Gas	Only Cooling Shared	1.0	0.0	0.0	0.0	2.3100385440000012e-06
CR10	<1940	Natural Gas	Only Heating Shared	1.0	0.0	0.0	0.0	0.00029496746868418324
CR10	<1940	None	Both Shared	1.0	0.0	0.0	0.0	0.0
CR10	<1940	None	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR10	<1940	None	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR10	<1940	None	Only Heating Shared	1.0	0.0	0.0	0.0	0.0
CR10	<1940	Other Fuel	Both Shared	1.0	0.0	0.0	0.0	0.0
CR10	<1940	Other Fuel	Neither Shared	1.0	0.0	1.0	23308.432109999998	6.339210761600002e-05
CR10	<1940	Other Fuel	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR10	<1940	Other Fuel	Only Heating Shared	1.0	0.0	0.0	0.0	4.012789238400001e-05
CR10	<1940	Propane	Both Shared	1.0	0.0	0.0	0.0	0.0
CR10	<1940	Propane	Neither Shared	1.0	0.0	0.0	0.0	0.0009470942108160004
CR10	<1940	Propane	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR10	<1940	Propane	Only Heating Shared	1.0	0.0	0.0	0.0	0.0002951457891840002
CR10	1940s	Electricity	Both Shared	1.0	0.0	0.0	0.0	0.00022055488616000006
CR10	1940s	Electricity	Neither Shared	0.224104	0.775896	3.0	24113.31597	0.013124361598080007
CR10	1940s	Electricity	Only Cooling Shared	1.0	0.0	0.0	0.0	9.978907928000003e-05
CR10	1940s	Electricity	Only Heating Shared	1.0	0.0	0.0	0.0	0.0012964944364800002
CR10	1940s	Fuel Oil	Both Shared	1.0	0.0	0.0	0.0	0.0
CR10	1940s	Fuel Oil	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR10	1940s	Fuel Oil	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR10	1940s	Fuel Oil	Only Heating Shared	1.0	0.0	0.0	0.0	0.0
CR10	1940s	Natural Gas	Both Shared	1.0	0.0	0.0	0.0	5.8143278587853675e-05
CR10	1940s	Natural Gas	Neither Shared	1.0	0.0	3.0	35918.42082	0.0019145827338682944
CR10	1940s	Natural Gas	Only Cooling Shared	1.0	0.0	0.0	0.0	4.6200770880000025e-06
CR10	1940s	Natural Gas	Only Heating Shared	1.0	0.0	0.0	0.0	0.0005899349373683665
CR10	1940s	None	Both Shared	1.0	0.0	0.0	0.0	0.0
CR10	1940s	None	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR10	1940s	None	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR10	1940s	None	Only Heating Shared	1.0	0.0	0.0	0.0	0.0
CR10	1940s	Other Fuel	Both Shared	1.0	0.0	0.0	0.0	0.0
CR10	1940s	Other Fuel	Neither Shared	1.0	0.0	1.0	23308.432109999998	0.00012678421523200004
CR10	1940s	Other Fuel	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR10	1940s	Other Fuel	Only Heating Shared	1.0	0.0	0.0	0.0	8.025578476800002e-05
CR10	1940s	Propane	Both Shared	1.0	0.0	0.0	0.0	0.0
CR10	1940s	Propane	Neither Shared	1.0	0.0	0.0	0.0	0.0018941884216320004
CR10	1940s	Propane	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR10	1940s	Propane	Only Heating Shared	1.0	0.0	0.0	0.0	0.0005902915783680001
CR10	1950s	Electricity	Both Shared	1.0	0.0	0.0	0.0	5.8126025720000015e-05
CR10	1950s	Electricity	Neither Shared	1.0	0.0	0.0	0.0	0.006996823606920001
CR10	1950s	Electricity	Only Cooling Shared	1.0	0.0	0.0	0.0	4.020220064e-05
CR10	1950s	Electricity	Only Heating Shared	1.0	0.0	0.0	0.0	0.0002754481667200001
CR10	1950s	Fuel Oil	Both Shared	1.0	0.0	0.0	0.0	0.0
CR10	1950s	Fuel Oil	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR10	1950s	Fuel Oil	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR10	1950s	Fuel Oil	Only Heating Shared	1.0	0.0	0.0	0.0	0.0
CR10	1950s	Natural Gas	Both Shared	1.0	0.0	0.0	0.0	2.9559918648000016e-05
CR10	1950s	Natural Gas	Neither Shared	0.896401	0.103599	17.0	204179.5688	0.0010124738740080006
CR10	1950s	Natural Gas	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR10	1950s	Natural Gas	Only Heating Shared	1.0	0.0	0.0	0.0	0.00024160620734400007
CR10	1950s	None	Both Shared	1.0	0.0	0.0	0.0	0.0
CR10	1950s	None	Neither Shared	1.0	0.0	1.0	8040.3683439999995	0.0
CR10	1950s	None	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR10	1950s	None	Only Heating Shared	1.0	0.0	0.0	0.0	0.0
CR10	1950s	Other Fuel	Both Shared	1.0	0.0	0.0	0.0	0.0
CR10	1950s	Other Fuel	Neither Shared	1.0	0.0	0.0	0.0	0.00010352000000000003
CR10	1950s	Other Fuel	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR10	1950s	Other Fuel	Only Heating Shared	1.0	0.0	0.0	0.0	0.0
CR10	1950s	Propane	Both Shared	1.0	0.0	0.0	0.0	0.0
CR10	1950s	Propane	Neither Shared	1.0	0.0	0.0	0.0	0.0012422400000000006
CR10	1950s	Propane	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR10	1950s	Propane	Only Heating Shared	1.0	0.0	0.0	0.0	0.0
CR10	1960s	Electricity	Both Shared	1.0	0.0	0.0	0.0	0.00010903475992000001
CR10	1960s	Electricity	Neither Shared	0.740061	0.259939	12.0	120509.6861	0.006901291786200001
CR10	1960s	Electricity	Only Cooling Shared	1.0	0.0	0.0	0.0	6.784342476000001e-05
CR10	1960s	Electricity	Only Heating Shared	1.0	0.0	0.0	0.0	0.00029243002912
CR10	1960s	Fuel Oil	Both Shared	1.0	0.0	0.0	0.0	0.0
CR10	1960s	Fuel Oil	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR10	1960s	Fuel Oil	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0
CR10	1960s	Fuel Oil	Only Heating Shared	1.0	0.0	0.0	0.0	0.0
